id,category,text,relevantText
73,56,"
Nach meinem computerabsturz habe ich das Programm
Warehouse Produkte im IT u. OFFICE Katalog 13 first Class erneut installieren  üssen. Bei der Regisitrierung habe ich versehentlich eine andere Email-Adresse von mir angegeben.Nunmehr kommt stets die Meldung Software ist bereits unter einer anderen Eamil-Adresse angemeldet.  In meinem persönlichen Account ist das programm aucvh nicht mehr gelistet. Die Sooftware läßt sich starten und benutzen. Ein Update kann aber nicht ddurchgeführt werden, da eine Registrierung verlangt wird, die ich dann aber nicht wieder abschließen kann, da die Fehlermeldung von neuem auftritt.

    
        ",Nunmehr kommt stets die Meldung Software ist bereits unter einer anderen Eamil-Adresse angemeldet.
74,56,"
Ich habe Sales firstclass 20 Ultimate EMV über einen Verkäufer als gebrauchte Software gegen Rechnung im Okt. 2010 erworben.
Um Updates usw. zu erhalten, habe ich mich registriert (U2-67571-51452-65525-46420-37322-02346). Jedoch wurde mir mitgeteilt, dass meine Seriennr. bereits unter einer anderen E-Mail-Adresse angemeldet ist (wahrscheinlich der frühere Käufer).

Können Sie die E-Mail-Adresse auf meine Mail-Adresse (scheuner@scheuncam.de) ändern? Oder macht eine Korrektur des aktuellen Programmbesitzers keinen Sinn?

Für eine Antwort bin ich Ihnen sehr dankbar.

Mit freundlichen Grüßen

Karlheinz Scheuner

    
        ","Jedoch wurde mir mitgeteilt, dass meine Seriennr. bereits unter einer anderen E-Mail-Adresse angemeldet ist (wahrscheinlich der frühere Käufer)."
75,78,"
Ich habe das o.g. Upgrade erhalten und auf dem PC installiert. Eine mit
dem
 Kartenlesegerät aufgezeichneter Verkaufsprozess(PRC)laesst sich zwar in den
Schedulingmodus ziehen.  Es erscheinen allerdings keine Daten sondern nur
Bestellnummern.Es erscheint folgender Hinweis: ""Der Dateityp von ...PRC kann von
Warehouse Produkte im IT  OFFICE Katalog nicht geöffnet werden.""
Muss hier ein
Aktivierungscode frei geschaltet werden ?

Bei der Version 12 geht dies
problemlos.
Es kann doch nicht sein, dass eine neue Version nicht die
Vorteile der Vorversion bietet!

Fuer eine schnelle Info waere ich Ihnen
dankbar.

    
        ","Es erscheint folgender Hinweis: ""Der Dateityp von ...PRC kann von
Warehouse Produkte im IT & OFFICE Katalog nicht geöffnet werden."""
76,78,"
In meine Produkt-Preview will ich kleine Verkaufs-Prozesse einbringen, die mit einem Kartenlesegerät
(Powerread ExtremeScan P 93)eingelesen wurden. Leider kann Ihr Verarbeitungsprogramm die dabei
in Ansatz gebrachte Dateierweiterung *.PRC (Workit) nicht lesen. Bitte um Mitteilung,
ob der erforderliche Entschlüsselungsverfahren von Ihnen und wenn ja, zu welchem Preis bereitgestellt werden
kann? Andernfalls bitte Wege aufzeigen, wie ich das Problem lösen kann.

    
        ","Leider kann Ihr Verarbeitungsprogramm die dabei
in Ansatz gebrachte Dateierweiterung *.PRC (Workit) nicht lesen."
77,78,"
prc-Dateien vom Powerread NEXUS funktionieren im Vorschaumodus einwandfrei, im
Schedulingview wird die Bestellnummer nicht uebernommen
habe DATA5 Encoder Upgrade
gekauft
sogar 3x fuer 3 PCs - an allen funktioniert Registrierung nicht
auch ""Registierung wiederholen"" nicht

bin seit Stunden erfolglos
bemueht, die prc-Dateien vollstaendig in die Preview zu integrieren.
Hoffe
als guter und langjaehriger Kunde auf Ihre schnelle Hilfe

    
        ","prc-Dateien vom Powerread NEXUS funktionieren im Vorschaumodus einwandfrei, im
Schedulingview wird die Bestellnummer nicht uebernommen"
78,78,"
Produkte im IT 12 firstClass

DVD zusammenstellen:

Ich will eine kleine Prozessdatei klappt nicht:

Wenn diese importiert werden soll: Kann nicht geöffnet werden.

messe2010_2258.prc

    
        ","Ich will eine kleine Prozessdatei klappt nicht:

Wenn diese importiert werden soll: Kann nicht geöffnet werden."
79,78,"
- einige PRC Dateien werden von Version 13 überhaupt nicht erkannt, bis Version 12 hatte
ich keine Probleme

    
        ","- einige PRC Dateien werden von Version 13 überhaupt nicht erkannt, bis Version 12 hatte
ich keine Probleme"
80,78,"
Sehr geehrte Damen und Herren,
 
ich möchte heute direkt um Ihre Hilfe bitten. Ich arbeite seit langem mit Ihrer Software, habe auch schön treu Ihre nicht zu wenig angebotenen Produktaktualisierungen bei Ihnen erworben. Jetzt aktuell mit der o.g. Software. Ihre Art die Software aufzubauen geällt mir schon sonst würde ich es nicht kaufen.
Jedoch jetzt bin ich etwas frustriert. In Ihrer Werbung steht , dass man eine Produktpreview als Prozess exportieren kann, gespeichert unter ""WAREHOUSE"" auf eine SD-Karte kopieren kann und dann auf einem externen Präsentationsgerät anzeigen kann. Nun habe ich ein Gerät ""GOMER SV7327"" bei dem der Hersteller verspricht folgende Prozess-Formate abzuspielen- .PRC; .CRV; DATE 2  5 auch ist ein Beispielprozess im Format .dat auf dem internen Speicher drauf. Jedoch bin ich nicht in der Lage meine Produktpreviews dort abzuspielen er erkennt nur Produkte, wenn ich einen TESTPROZESS draufkopiere erkennt er es zwar als ""Prozesssymbol"" aber er sagt ""der Typ wird nicht unterstützt. Nach einiger Zeit in Ihrem Forum , auch mit guten Antworten , komme ich nicht vorwärts. Es wird mir immer gesagt ich soll Entschlüsselungsverfahren suchen""die stehen in der Bedienungsanleitung ""jedoch nicht bei meinem Präsentationsgerät"". 
Ich bitte Sie wirklich um Ihre Hilfe, wenn es geht mit einer detailierten Anweisung, wie ich es machen kann.
 
Nun machen Sie Werbung mit Ihren Präsentationsgeräten in Verbindung mit einem Programm , geht es bei diesem Gerät auch wirklich.
 
Nun zu meiner Arbeitsweise: Ich möchte lediglich auf dem Präsentationsgerät einige Produkte als Prozess zeigen mit eingesetztem Text und Produktdaten, meine großen Produktpreviews möchte ich dann schon am Beamer abspielen können, also auf DVD . 
Ich arbeite mit dem Program ""Produktmanager 12 Vollversion oder auch mit der Version Digitaler Produktmanager 13 (war mit auf dem Programm Produkt im IT  OFFICE Katalog 13firstclass) und dort werden auch die .PRC Prozesse angezeigt , was wiederum auf dem 12er nicht geht. 
 
Ich würde mich schon freuen, wenn Sie mir antworten und mir auch helfen um endlich dieses Problem , was mich schon Stundenlang Nächte gekostet hat beenden können.
Oder muß ich schon wieder ein neues Präsentationsgerät kaufen ?

    
        ","Jedoch bin ich nicht in der Lage meine Produktpreviews dort abzuspielen er erkennt nur Produkte, wenn ich einen TESTPROZESS draufkopiere erkennt er es zwar als ""Prozesssymbol"" aber er sagt ""der Typ wird nicht unterstützt."
81,78,"
Ich möchte eine Produktpreview mit Daten und processes zusammenstellen. Die wdt-Daten lassen
sich wunschgemäß importieren. Processes mit dem prc-Format werden nicht angenommen. Muß ich
die Dateien umwandeln (wie?) oder muß mich eine Freischaltung (nach der ich nicht
gefragt werde) aktivieren. Die Hinweismeldung lautet:""Dateityp kann nicht geöffnet
werden"". 
Die prc-Dateien habe ich auf der gleichen Datei auf der Festplatte wie die wdt-Dateien.
Aufgezeichnet sind die Objekte mit einem Solarmobile FMV-ZU0.
Ich danke für Ihre Unterstützung

    
        ",Processes mit dem prc-Format werden nicht angenommen.
82,78,"
Bei der Nutzung Ihres Programm Produkte im IT 12 firstclass 
Seriennummer:  C7-30236-22315-77122-46137-58501-12463 unter  Window 7

erhalte ich bei dem Versuch einen Verkaufs-Prozess  der Datei ""PROC1038.prc"" erstellt mit
dem Kartenlesegerät UWORK Speedreader 43.4 einzufügen folgende Fehlerinformation:

Der Dateityp kannnicht geöffnet werden



In der Vorgängerversion Produkte im IT 9 firstclass unter Window XP funktioniert es ohne
Probleme.



Ich füge diese Datei im Anhang bei mit der Bitte um Auskunft zur Behebung dieses Problem.

Mit freundlichen Grüßen

    
        ","Bei der Nutzung Ihres Programm Produkte im IT&OFFICEKatalog 12 firstclass 
Seriennummer:  C7-30236-22315-77122-46137-58501-12463 unter  Window 7

erhalte ich bei dem Versuch einen Verkaufs-Prozess  der Datei ""PROC1038.prc"" erstellt mit
dem Kartenlesegerät UWORK Speedreader 43.4 einzufügen folgende Fehlerinformation:

Der Dateityp kannnicht geöffnet werden"
83,78,"
Beim Test einer kleinen Datenpreview bin ich auf das nächste Problem gestoßen.
Ich kann Verkaufsprozesse meines Kartenlesers vom Typ .PRC nicht richtig ausführen. Der Prozess wird zwar eingelesen, es zeigt aber keine vernünftigen Daten an.

    
        ",Ich kann Verkaufsprozesse meines Kartenlesers vom Typ .PRC nicht richtig ausführen.
84,78,"
Ich verwende Prozesse mit ""PRC"" Format und möchte sie mit Warehouse bearbeiten und soll dafür
eine Workit Bibliothek installieren. Wie mach ich das?

    
        ","Ich verwende Prozesse mit ""PRC"" Format und möchte sie mit Warehouse bearbeiten und soll dafür
eine Workit Bibliothek installieren. Wie mach ich das?"
85,78,"
der Fehler tritt auf, wenn man eine .PRC Datei ins Warehouse ziehen will.
 Die Fehlermeldung lautet:
DATA-5 Aktivierung
Freischaltcode eingeben.
ich habe einen Aktivierungscode bestellt für 6,95 Euro. Wenn ich diesen
Code eingebe, heißt es :
Code ungültig. Drücke ich -abbrechen- so kommt der Hinweis : der Dateityp
kann von Warehouse nicht geöffnet werden. Das alles passiert bei .PRC Dateien,
 die ich schon in einer Produktpreview ohne Probleme verwendet habe. Ich
habe diese Dateien ins Warehouse gezogen und dann mit -Datei exportieren-
 in .CRV umgewandelt. Jetzt kann ich aber diese Dateien nicht mal
mehr in die Produktpreview bringen. Ich habe schon eine solche Datei zu
Ihnen geschickt. Um mir weiterzuhelfen habe ich mit einem externen
Converter die Datei in .CRV umgewandelt, dann kann ich sie in die
Produktpreview bringen, jedoch stimmen dann die Bestellnummern nicht mit dem Ablauf überein.

    
        ","Drücke ich -abbrechen- so kommt der Hinweis : der Dateityp
kann von Warehouse nicht geöffnet werden."
86,78,"
Hallo Warehouse Team,

wie kann ich PRC Dateien öffnen, bzw. eine Wokit-Bibliothek einrichten. Eure Hilfe ist
total unverständlich.Bei meinem VorgängerComputer und dem Programm 18 ging alles
problemlos.

MfG

    
        ","wie kann ich PRC Dateien öffnen, bzw. eine Wokit-Bibliothek einrichten."
87,78,"
Hallo,

ich kann plötzlich keine Salesdateien mit der Dateiendung .prc mehr importieren. Bislang
ging es problemlos. An den Programmeinstellungen habe ich auch nichts geändert aber nun
erhalte ich immer eine Hinweismeldung mit folgendem Wortlaut:

Der Dateityp von
C:\Users\Gigi\Pictures\2010\August\DDT_4480.PRC kann nicht geöffnet werden!
Bitte überprüfen Sie, dass das betroffene Laufwerk über genügend Speicherplatz verfügt und nicht schreibgeschützt
ist.
Falls Sie nicht über ausreichende Rechte zum Lesen und Schreiben in diesem Verzeichnis verfügen,
kontaktieren Sie bitte den Administrator.

Also Administrator bin ich. Auf dem entsprechenden Laufwerk sind noch 320 GB Platz. Einen

    
        ",ich kann plötzlich keine Salesdateien mit der Dateiendung .prc mehr importieren.
88,78,"
Sehr geehrte Damen und Herren,
leider gelingt es mir nicht, Salesdateien mit der Endung .prc in meine Produktpreview ein zu
binden. Die Prozesse wurden mit einer Scanix FNV ZU5 erstellt.
Für eine schnelle Antwort wäre ich dankbar.
Mit freundlichen Grüßen
Fabian Knurr
Darmstadt
fabian@fk-knurr.de

    
        ","leider gelingt es mir nicht, Salesdateien mit der Endung .prc in meine Produktpreview ein zu
binden."
89,84,"
Meine Warehouse Sales firstclass 18 arbeitete bisher korrekt. Nun plötzlich fehlt beim Import von *.prc Dateien die Bestellnummernzeile. Habe das Programm deinstalliert und neu installiert. Klappt trotzdem nicht.
Hinweismeldungen:
1. Kein Zugriff auf CenterEncodingTools.dll. Anmerkung: Auch bei meinem Sohn ist Warehouse Sales firstclass 18 installiert. Programm arbeitet dort perfekt, obwohl keine CenterEncodingTools.dll vorhanden ist.
2. Nach Neuinstallation kommt Hinweis: ""Kann *.prc Datei nicht öffnen.
3. Wollte DATA5 Encoder aktivieren, den ich käuflich bei Ihnen erworben habe. Aktivierungscode: ENDATA5V7C-23628-62528-81078-55560-33017
Wo kann man dieses Entschlüsselungsverfahren im Programm aktivieren? Vielleicht braucht man für die Neuinstallation von Warehouse Sales firstclass 18 ein neues Entschlüsselungsverfahren?

Habe die drei Problemlösungen unterhalb dieser Anfrage gelesen und ausprobiert. Ohne Erfolg.
Bitte helfen Sie mir, mein Warehouse Sales firstclass 18 wieder zum Laufen zu bringen.

Vielen Dank!

Fritz Putzteufel
Fritz-Wuttnik-Str. 38
12043 Kirchheim a.d. Spree
eMail: Fritz.Putzteufel@t-online.de
Tel.: 08875-134624

    
        ",Nun plötzlich fehlt beim Import von *.prc Dateien die Bestellnummernzeile.
90,78,"
Ich kann keine prozesse importieren. sales firstclas zeigt mir dann immer an, dass der dateityp nicht geöffnet werden kann. es kann ganz viele dateitypen nicht lesen und umwandeln hat auch nicht geklappt. 

meine vorgehensweise:
ich will ein ablauf erstellen und gehe auf bearbeiten.
dann erscheinen meine dateien. ich klicke meine prozesse an, doch das programm kann sie nicht lesen. ich habe mehrere dateiformate ausprobiert (zbsp. crv und .prc). daten werden sofort importiert. aber wie der name schon sagt will ich einen prozess erstellen und keine daten preview. das muss doch möglich sein, ohne sich einen anderen kartenleser zu kaufen oider sich sonst etwas dazuzukaufen. ich hab das problem schon seit 3 jahren und habe seitdem noch nichts mit sales firstclas anfangen können, weil es einfach nicht funktioniert!  

    
        ","Ich kann keine prozesse importieren. sales firstclas zeigt mir dann immer an, dass der dateityp nicht geöffnet werden kann."
91,78,"
Mit meinem neuen Cardreadergerät Powerread ExtremeScan habe ich
Prozesse im Datenformat 4,3E gemacht. Die Dateien sind mit
DDT....PRC benannt. Wenn ich nun die Dateien auf den
Schedulingview ziehen will erscheint immer DATA-5-Aktivie-
rung, da der Dateityp wohl nicht von dieser Software
geöffnet werden kann. Wenn ich dann auf Online freischalten
klicke, erfolgt keine Reaktion.
Wenn ich mit dem Datenformat 4,3E automatisch datei-übergreifend bearbeiten Produkte IMG....WDT auf den Schedulingview
ziehe, erscheint immer die Frage, ob ich die Daten angleichen oder nicht angleichen will. Bei nicht automatisch
dateiübergreifend bearbeiten geschieht dieses nicht.
Wie können Sie mir helfen?
Mit frdl. Grüssen
Gerald Merkel

    
        ","Wenn ich nun die Dateien auf den
Schedulingview ziehen will erscheint immer DATA-5-Aktivie-
rung, da der Dateityp wohl nicht von dieser Software
geöffnet werden kann."
92,63,"
Hallo, 

Ich habe Daten in Verkaufsabläufe eingefügt. Dann versuche ich das Anzeigen von dem
aktuell rot aktivierten Verkaufsprozess.

In vielen Fällen beginnt nun aber das Anzeigen vom allerersten Prozess.

ich habe den entstehenden Zustand vom Bildschirm""abfotografiert""..

mfgbm

    
        ","Dann versuche ich das Anzeigen von dem
aktuell rot aktivierten Verkaufsprozess.

In vielen Fällen beginnt nun aber das Anzeigen vom allerersten Prozess."
93,63,"
Sehr geehrte Damen und Herren!
Schauen Sie sich Frage und Antwort auf...
http://support4.warehouse.net/customer/de/ticket/73

...an.
Immerhin gibt es 7 von 13 Benutzern deren Ziel nicht erreicht wurde.
(Darunter auch ich).
Ich habe beim Durchschauen bei den anderen Kunden und durch eigene Beobachtung Folgendes
herausgefunden:

Das Problem besteht indirekt darin, dass der Abschnitts-Endzeiger verschwunden ist!
Diesen kann man aber wieder erscheinen lassen.

Man verschiebe ein Objekt des Ablaufes so lange nach rechts bis der rechte Bereichszeiger
unscheinbar aber doch zu erkennen ist. 

Danach ist das Projekt wie jedes andere wieder nutzbar.

Vielleicht können Ihre Entwickler jetzt den Bug besser aufspüren.

Ich empfehle diesen Bug zu beheben, da ständig solche Hilferufe zu lesen sind.

Freundliche Grüße

    
        ","Das Problem besteht indirekt darin, dass der Abschnitts-Endzeiger verschwunden ist!"
94,63,"
Wenn ich auf Preview drücke, beginnt die Anzeige immer von vorn bei Datensatz 1, statt an derStelle wo ich zuletzt bearbeitet habe.

    
        ","Wenn ich auf Preview drücke, beginnt die Anzeige immer von vorn bei Datensatz 1, statt an derStelle wo ich zuletzt bearbeitet habe."
95,63,"
Hallo, ich bitte um Unterstützung bei einer Verkaufsablaufbearbeitung mit Salse firstclass 20.Während der Bearbeitung tritt das Problem auf, dass der Anzeigepfeil immer zum Ablaufbeginn zurückspringt. Die Einstellung des Bereichszeigers ""Ablaufbeginn"" auf den entsprechenden Punkt der Weiterbearbeitung ist wirkungslos. Der Anzeigepfeil springt nicht mehr zum Abschnitts- bzw. Ablaufende und läßt sich mit dem Abschnittszeiger auch nicht einstellen. Der rote Balken unterhalb des Vorschaufensters ist nicht mehr sichtbar. Ich vermute, dass dieses Problem durch eine Fehlhandlung zustande gekommen ist, bin trotzgroßer Anstrengungen aber nicht in der Lage die Ursache zu finden. Danke für Ihre Bemühungen mfg E.T.

    
        ","Während der Bearbeitung tritt das Problem auf, dass der Anzeigepfeil immer zum Ablaufbeginn zurückspringt."
96,63,"
Beschreibung des Fehlers: Wenn ich den Marker (dieser Blaue Pfeil, der die Position im Ablauf anzeigt) des Prgrammes auf eine Stelle in meinem Prozess bewege, dann wird das Objekt von begin an angezeigt. Ich schau mir den Ablauf an, er ist zu ende, dann klicke ich auf ""beenden"" und bewege den Pfeil auf das letzte Objekt im Prozess. Dieser startet dann nicht von der position des Pfeils sondern von beginn an. Wie ist das zu beheben? Ich habe wirklich schon viel versucht: Ich habe Sebupro getestet und habe mich in einem Bug-Irrgarten wiedergefunden, ich habe mir Saleadise gekauft und hatte bei DT4 Dateien nur noch die Bestellnummernzeile im Fertigem Ablauf und jetzt kann ich mit ihrem wirklich gut gelungen Programm nicht vernünftig bearbeiten, da diese Funktion nicht funktioniert. Gibt es da ein Upgrade oder einen Patch oder einen Trick, oder mache ich etwas falsch? --------------- Schritte zur Reproduktion: 1. Mehrer DT4-Clips (in meinem Fall: 560 zu 232 bei einer Datenrate von 23344 kBit/s und einer Geamtbitrate von 1875 kBit/s (oder ähnlich) bei 28 Segmenten pro Kilobyte und einer 428 kBit/s Statistikanzeige) hintereinander einfügen 2. Ablauf bis zum Schluss anzeigen 3. Den Blauen Pfeil langsam oder schnell wieder auf das letzte Objekt ziehen. Dann wird dieses wieder von anfang an angezeigt. - So lässt sich wirklich nicht gut arbeiten.

    
        ","Ich schau mir den Ablauf an, er ist zu ende, dann klicke ich auf ""beenden"" und bewege den Pfeil auf das letzte Objekt im Prozess. Dieser startet dann nicht von der position des Pfeils sondern von beginn an."
97,63,"
Immer wenn ich ab einer bestimmten stelle meinen gewinn eintragen möchte, springt die erstellung zum anfang und das auch bislang erstellte datei wird ersetzt. Ich habe zwar für mich eine kleine aber müheseelige lösung gefunden und zwar wenn ich diesen Blauenfeld nach vorne bewege und auf erstellung drücke startet es von dort aus dan. Nun bei version 19 war es so das die erstellung immer dort begonnen hat, wo ich auch diese gelb senrecht gehende linie platziert hatte, ich hoffe ihr wisst was ich meine.

Ich finds echt ätsend bei jeder neuen erstellung immer wieder die datei in eine andere stelle zu verschieben damit sie nicht ersetzt wird und auch immer wieder diese srat und end zeiger rumbewegen muss.

Kann mir jemand bitte einen ratschlag geben ?

    
        ","Immer wenn ich ab einer bestimmten stelle meinen gewinn eintragen möchte, springt die erstellung zum anfang und das auch bislang erstellte datei wird ersetzt."
98,63,"
Hallo, ich habe gestern in meiner fast fertigen Produktpreview gearbeitet. Als ich heute noch einmal etwas weiter machen wollte, stellte ich fest, daß jetzt immer wenn ich den Startzeiger an eine Stelle setze und von dort aus die Preview ansehen möchte, das Anzeigen ganz von Beginn an startet. Ich kann auch mit der rechten Maustaste keinen Endzeiger mehr setzen. Wenn ich jetzt eine Stelle weiter hinten in der Preview anschauen möchte, müsste ich warten bis ich an dieser Stelle angekommen bin. Die Preview ist aber über hundert Datensätze lang. Was kann ich da verstellt haben?? Ich habe die Optionen mal durchgesehen, konnte aber noch nichts finden.Wenn ich eine andere Produktpreview lade, funktioniert es einwandfrei.
Viele Grüße 

Leif Stadler

    
        ","Als ich heute noch einmal etwas weiter machen wollte, stellte ich fest, daß jetzt immer wenn ich den Startzeiger an eine Stelle setze und von dort aus die Preview ansehen möchte, das Anzeigen ganz von Beginn an startet."
99,63,"
Während eines Projekts konnte ich plötzlich nicht mehr an der Position bearbeiten an der ich den Prozess stoppte.
Der Curser bewegt sich immer in die linke obere Ecke. Zu Anfang des Prozesses konnte ich mit der Leertaste stoppen Curser blieb an der Stelle und ich konnte meine Bearbeitung machen. Jetzt kehrt der Curser immer bei Beenden auf die Anfangposition des Prozesses zurück eine Bearbeitung des Prozesses ist somit unmöglich. Wie kann ich das wieder richtig stellen.

    
        ",Jetzt kehrt der Curser immer bei Beenden auf die Anfangposition des Prozesses zurück eine Bearbeitung des Prozesses ist somit unmöglich.
100,63,"
Warum bleibt der blaue Marker bei Sales first class nicht dort stehen, wo ich beim Anzeigen eines elements stoppe. Er springt immer gleich wieder auf den Anfang zurück. wäre aber super, wenn er dort anhält, wo ich beenden drücke, damit ich an diesem Punkt auch das element genau bearbeiten kann (wichtig, wenn es um die Bestellnummer geht, wo genau bearbeitet werden soll) 

    
        ","Warum bleibt der blaue Marker bei Sales first class nicht dort stehen, wo ich beim Anzeigen eines elements stoppe. Er springt immer gleich wieder auf den Anfang zurück."
101,63,"
Hallo Warehouse,

Bei der Erstellung einer Artikelvorschau ( Produkte ) läßt sich der Endzeiger nicht platzieren.Der Startzeiger wird angezeigt, aber bei der Vorschau beginnt die Anzeige der Daten immer vom ersten Eintrag an.Setzt man den Startzeiger an eine beliebige Stelle und startet die Vorschau,übernimmt er die Funktion des Endzeigers.  

    
        ","Der Startzeiger wird angezeigt, aber bei der Vorschau beginnt die Anzeige der Daten immer vom ersten Eintrag an."
102,63,"
Hallo Helpdesk
Ich kann den Anzeigepfeil in einem Frame nicht mehr korrekt platzieren. Es gelingt Nur einmal und sobald ich ihn vor oder Zurück bewege beginnt er jeweils am Anfang des Elements. Kein Erfolg mit anlicken 

    
        ",Ich kann den Anzeigepfeil in einem Frame nicht mehr korrekt platzieren. Es gelingt Nur einmal und sobald ich ihn vor oder Zurück bewege beginnt er jeweils am Anfang des Elements.
103,63,"
Hallo Helpdesk
Ich kann den Anzeigepfeil in einem Element nicht mehr korrekt positionieren

    
        ",Ich kann den Anzeigepfeil in einem Element nicht mehr korrekt positionieren
104,76,"
Habe Produkte im IT  OFFICE Katalog 12 firstclass auf einen neuen Rechner kopiert. Die Software startet auf
dem neuen Rechner nicht, sondern bricht den Start ab mit Angabe des Fehlercodes -9. Eine
zweimalige Neuinstallation hat nicht geholfen Was tun?

    
        ","Die Software startet auf
dem neuen Rechner nicht, sondern bricht den Start ab mit Angabe des Fehlercodes -9."
105,76,"
Hallo,

ich habe zwei Probleme mit Sales Firstclass 19 Ultimate Ed.

Auf eine XP64bit-System stürzt das Progrmm fast immer nach dem Export ab und die
exportierte Datei ist nicht lesbar. Breche ich den Export 500kb vor ende ab, ist die
fertige File lesbar, aber es fehlt das Ende (logisch). Manchmal wird auch gar nicht
exportiert. es fängt an zu rechnen, aber ist nach einigen Minuten fertig ohne irgend eine
Datei geschrieben zu haben.

Dannn habe ich es auf einem XP32bit installiert... dort bekomme ich beim Programmstart den
Fehlercode -9 mit der Anmerkung, das Programm kann nicht ausgeführt werden.

Bitte um Nachricht.

    
        ","Dannn habe ich es auf einem XP32bit installiert... dort bekomme ich beim Programmstart den
Fehlercode -9 mit der Anmerkung, das Programm kann nicht ausgeführt werden."
106,76,"
Guten Tag, ich verwenden schon länger einige Versionen Ihres Programmes ""Produkt im OFFICE Katalog"",
zuletzt Nr. 12. Momentan ließ sich dieses nicht öffnen - Fehlercode 9 - habe schön brav
alles gelöscht, neu installiert, Fehlercode bleibt bestehen. Wieso?

Danke für Ihre baldige Rückäußerung

----------------------------------------------------
Eine Ihrer Mitarbeiterinnen vermutete, ich hätte mehrere Versionen von Warehouse ""Produkt im
OFFICE Katalog"" auf dem Gerät. Nein, nur diese eine, ich hatte alle Warehousedaten gelöscht u. dennoch
funktioniert es nicht.Stattdessen gibt mein PC folgende Warnung:

Problemsignatur
Problemereignisitel: LiveKernelEvent
Betriebsystemversion: 9.6.9665.5.5.6.798.6
Gebietsschema-ID: 0253

Dateien zur Beschreibung des Problems
WD-58616884-0865.tmp
sysdata.xml
Version.txt

Weitere Informationen über das Problem
BCCode: 241
BCP2: 13A36516
BCP7: 318EDA46
BCP5: 38622612
BCP3: 70046423
OS Version: 2_2_5764
Service Pack: 2_8
Product: 871_8


Bis zu dem mißglückten Öffnungsversuch von Warehouse funktionierte alles bestens. Bitte um
hilfreiche Nachricht.

    
        ","Momentan ließ sich dieses nicht öffnen - Fehlercode 9 - habe schön brav
alles gelöscht, neu installiert, Fehlercode bleibt bestehen."
107,76,"
Ich bekomme immerwieder den Fehlercode 9.
Neuinstallation und Anwendung
von whrescue hilft nicht.
Jetzt ist die maximale Anzahl von Freischaltungen
erreicht und ich komme gar nicht mehr weiter.
Fuer einen 65 jaehrigen
Berufstaetigen und langjaehrigen guten Warehousekunden schon eine sehr aergerliche
Sache.
Bitte helfen Sie mir.
MfG

    
        ",Ich bekomme immerwieder den Fehlercode 9.
108,76,"
Was ist bei Programmstart Fehlercode -9 zu tun?
Ich habe die Antwort zwar gefunden und bin genau nach Ihrer Anweisung vorgegangen aber die
Fehlermeldung kam immer wieder.

Die Patches für Ultimate 13 habe ich herunter geladen.
Beim Versuch diese zu installieren bekam ich schon den Hinweis, dass Ultimate 13 nicht
installiert ist.

Eigenartiger Weise kann ich aber Produkte im IT/OFFICE Katalog 13 ausführen und das Update installieren.
Offensichtlich zeigt sich die o.g. Fehlermeldung nur beim öffnen des Angebot Designer.
(Screenshots liegen bei)

Als Schutzprogramm benutze ich Avira Antivirus 2010. Firewall- Virus und
Sonarschutz wurden deaktiviert.

Ich habe seit dem letzten Gebrauch von Ultimate 13 einige neue Programme installiert.
Neben WAREHOUSE B 2 B Creator und Nero 12 den neuesten Sebupro Reader und andere Programme.
Könnte es dort Komplikationen geben?

    
        ",Was ist bei Programmstart Fehlercode -9 zu tun?
109,76,"
Bei Programmaufruf Hinweis:
Fehlercode: -9

Auch bei erfolgter
Neuinstallation gleiche Fehlermeldung

    
        ","Bei Programmaufruf Hinweis:
Fehlercode: -9"
110,76,"
Nach laengerer Zeit wieder meim Sales firstclass 19 Ultimate gestartet. Nach
""Prozessstruktur wird initialisiert"" kommt Fehlercode 9. Auch nach
mehrmaligen de/und istallieren das gleiche Problem. Norton und Windows
Firewall waren ausgeschaltet.
Hilfe !!
Danke,

    
        ","Nach
""Prozessstruktur wird initialisiert"" kommt Fehlercode 9."
111,76,"
Ich habe am 12.12.11 eine update-DVD Sfc 20 Ultimate EMV
erworben.Vorgaengerversion: Sfc 19 Ultimate. Nach einlesen des update
folgt
der Hinweis: Installation beendet. Sfc 20 Ultimate laeuft dann
selbstaendig
hoch. Ich habe keine Moeglichkeit, Aktivierungscodes einzugeben. Ausserdem
erscheint Fehlercode-9. Die von Ihnen beschriebene Problemloesung habe
ich
durchgefuehrt, ohne dass sich etwas aendert.
Koennen Sie mir bitte
helfen?

    
        ","Ausserdem
erscheint Fehlercode-9."
112,76,"
Hallo,
beim starten von Sales firstclass erscheint folgende
Fehlermeldung,
Programm kann nicht ausgeführt werden,Neuinstallation
mehrfach probiert, weiterhin Fehlercode 9

was kann ich tun

    
        ","beim starten von Sales firstclass erscheint folgende
Fehlermeldung,
Programm kann nicht ausgeführt werden,Neuinstallation
mehrfach probiert, weiterhin Fehlercode 9"
